id,name,name_short,start_date,end_date,private,title_ids,title_names
35410,Aorus League 2020 Season 4: Brazil,Aorus League 2020 Se,,,False,['1'],['Counter Strike: Global Offensive']
35411,ESL Benelux Championship: Winter 2020,ESL Benelux Champion,,,False,['1'],['Counter Strike: Global Offensive']
35412,IeSF World Championship 2020 CIS Finals,IeSF World Champions,,,False,['2'],['Defense of the Ancients 2']
35413,Artisan Dota League - Group Stage,Artisan Dota League ,,,False,['2'],['Defense of the Ancients 2']
35414,DreamHack Open December 2020: Iberian Qualifier,DreamHack Open Decem,,,False,['1'],['Counter Strike: Global Offensive']
35415,DreamHack Open November 2020: European Qualifier,DreamHack Open Novem,,,False,['1'],['Counter Strike: Global Offensive']
35416,ProdigyLeague-Season1,ProdigyLeague-Season,,,False,['2'],['Defense of the Ancients 2']
35418,ESEA Season 35: Open Division - Australia,ESEA Season 35: Open,,,False,['1'],['Counter Strike: Global Offensive']
35420,Perfect World Dota2 League Season 1 - Relegation,Perfect World Dota2 ,,,False,['2'],['Defense of the Ancients 2']
35421,Perfect World Dota2 League Season 2 - Division A,Perfect World Dota2 ,,,False,['2'],['Defense of the Ancients 2']
35422,Perfect World Dota2 League Season 2 - Division B,Perfect World Dota2 ,,,False,['2'],['Defense of the Ancients 2']
35425,IeSF World Championship 2020 South Asia Finals,IeSF World Champions,,,False,['2'],['Defense of the Ancients 2']
35426,Movistar Liga Pro Gaming Final Series,Movistar Liga Pro Ga,,,False,['2'],['Defense of the Ancients 2']
35428,DreamHack Open December 2020: Open Qualifier,DreamHack Open Decem,,,False,['1'],['Counter Strike: Global Offensive']
35430,Mistrovství ČR 2020,Mistrovství ČR 202,,,False,['1'],['Counter Strike: Global Offensive']
35432,BLAST Premier: Fall 2020 Showdown,BLAST Premier: Fall ,,,False,['1'],['Counter Strike: Global Offensive']
35433,Elgiganten Ligaen Season 15,Elgiganten Ligaen Se,,,False,['1'],['Counter Strike: Global Offensive']
35472,DreamHack Open December 2020: Closed Qualifier,DreamHack Open Decem,,,False,['1'],['Counter Strike: Global Offensive']
35522,Aorus League 2020 Season 4,Aorus League 2020 Se,,,False,['1'],['Counter Strike: Global Offensive']
35792,DreamHack Open November 2020,DreamHack Open Novem,,,False,['1'],['Counter Strike: Global Offensive']
35793,Gamers Club Masters VI: Closed Qualifier,Gamers Club Masters ,,,False,['1'],['Counter Strike: Global Offensive']
35795,ESEA Season 35: Premier Relegation - Australia,ESEA Season 35: Prem,,,False,['1'],['Counter Strike: Global Offensive']
35797,Merkur Masters Season 2,Merkur Masters Seaso,,,False,['1'],['Counter Strike: Global Offensive']
35798,A1 Adria League Season 6,A1 Adria League Seas,,,False,['1'],['Counter Strike: Global Offensive']
35800,La Liga Season 3: Norte & Centro Pro Division - Clausura,La Liga Season 3: No,,,False,['1'],['Counter Strike: Global Offensive']
35801,Carnival Cup SEA Closed Qualifier,Carnival Cup SEA Clo,,,False,['2'],['Defense of the Ancients 2']
35802,Carnival Cup China Closed Qualifier,Carnival Cup China C,,,False,['2'],['Defense of the Ancients 2']
35803,Moon Studio Carnival Cup Closed Qualifier: Southeast Asia,Moon Studio Carnival,,,False,['2'],['Defense of the Ancients 2']
35804,Moon Studio Carnival Cup: Southeast Asia Closed Qualifier,Moon Studio Carnival,,,False,['2'],['Defense of the Ancients 2']
35805,Moon Studio Carnival Cup: China Closed Qualifier,Moon Studio Carnival,,,False,['2'],['Defense of the Ancients 2']
35807,European Development Championship Season 1,EDC Season 1 ,,,False,['1'],['Counter Strike: Global Offensive']
35808,European Development Championship Season 1: Closed Qualifier,European Development,,,False,['1'],['Counter Strike: Global Offensive']
35811,DreamHack Masters Winter 2020: Europe,DreamHack Masters Wi,,,False,['1'],['Counter Strike: Global Offensive']
35813,DreamHack Masters Winter 2020: North America,DreamHack Masters Wi,,,False,['1'],['Counter Strike: Global Offensive']
35814,ESL Italia Championship: Winter 2020,ESL Italia Champions,,,False,['1'],['Counter Strike: Global Offensive']
35815,DreamHack Masters Winter 2020: Oceania,DreamHack Masters Wi,,,False,['1'],['Counter Strike: Global Offensive']
35816,DreamHack Masters Winter 2020: Asia,DreamHack Masters Wi,,,False,['1'],['Counter Strike: Global Offensive']
37253,ESEA Cash Cup - Europe: Autumn 2020 #4,ESEA Cash Cup - Euro,,,False,['1'],['Counter Strike: Global Offensive']
37404,ESEA Cash Cup - North America: Autumn 2020 #4,ESEA Cash Cup - Nort,,,False,['1'],['Counter Strike: Global Offensive']
38138,ESL Meisterschaft 2020 Season 2 Relegation,ESL Meisterschaft 20,,,False,['2'],['Defense of the Ancients 2']
39442,Polish Esport Cup Fall 2020: Season 3,Polish Esport Cup Fa,,,False,['1'],['Counter Strike: Global Offensive']
40028,PNXBET Invitationals Season 2,PNXBET Invitationals,,,False,['2'],['Defense of the Ancients 2']
40284,Moon Studio Carnival Cup,Moon Studio Carnival,,,False,['2'],['Defense of the Ancients 2']
40285,OGA Dota PIT Season 4: China,OGA Dota PIT Season ,,,False,['2'],['Defense of the Ancients 2']
40286,Four04 Esports Dota2 MENA Tournament,Four04 Esports Dota2,,,False,['2'],['Defense of the Ancients 2']
40287,Svenska Elitserien Fall 2020,Svenska Elitserien F,,,False,['1'],['Counter Strike: Global Offensive']
40288,Four04 Esports Dota2 MENA Tournament/1,Four04 Esports Dota2,,,False,['2'],['Defense of the Ancients 2']
40289,HomeGame #4,HomeGame #4,,,False,['2'],['Defense of the Ancients 2']
40292,Alaman #StayHome 3,Alaman #StayHome 3,,,False,['2'],['Defense of the Ancients 2']
40293,BTS Pro Series Season 4: Southeast Asia Open Qualifier,BTS Pro Series Seaso,,,False,['2'],['Defense of the Ancients 2']
40294,BTS Pro Series Season 4: Europe/CIS Open Qualifier,BTS Pro Series Seaso,,,False,['2'],['Defense of the Ancients 2']
40295,BTS Pro Series Season 4: Americas NA Open Qualifier,BTS Pro Series Seaso,,,False,['2'],['Defense of the Ancients 2']
40296,BTS Pro Series Season 4: Americas SA Open Qualifier,BTS Pro Series Seaso,,,False,['2'],['Defense of the Ancients 2']
40298,Polska Liga Esportowa S9 Dywizja Mistrzowska,Polska Liga Esportow DM,,,False,['1'],['Counter Strike: Global Offensive']
40299,Telialigaen - Fall 2020,Telialigaen - Fall 2,,,False,['1'],['Counter Strike: Global Offensive']
40300,Fragleague Season 5,Fragleague Season 5,,,False,['1'],['Counter Strike: Global Offensive']
40301,Rive: Winter Rush,Rive: Winter Rush,,,False,['1'],['Counter Strike: Global Offensive']
40304,BLAST Premier: Fall 2020,BLAST Premier: Fall ,,,False,['1'],['Counter Strike: Global Offensive']
40305,NumberOne: Legend Stage 4,NumberOne: Legend St,,,False,['1'],['Counter Strike: Global Offensive']
40306,ESL Meisterschaft: Autumn 2020,ESL Meisterschaft: A,,,False,['1'],['Counter Strike: Global Offensive']
40307,ESEA Cash Cup - Europe: Winter 2020 #1,ESEA Cash Cup - Euro,,,False,['1'],['Counter Strike: Global Offensive']
40309,Vulkan Fight Series: Closed Qualifier,Vulkan Fight Series:,,,False,['1'],['Counter Strike: Global Offensive']
40310,ESEA Season 35: Premier Relegation - Europe: Climber Cup,ESEA Season 35: Prem,,,False,['1'],['Counter Strike: Global Offensive']
40311,EPIC League Play-in,EPIC League Play-in,,,False,['2'],['Defense of the Ancients 2']
40312,ESEA Cash Cup - North America: Winter 2020 #1,ESEA Cash Cup - Nort,,,False,['1'],['Counter Strike: Global Offensive']
40313,Axe Ice Cup,Axe Ice Cup,,,False,['2'],['Defense of the Ancients 2']
40314,ESEA Season 35: Premier Relegation - North America,ESEA Season 35: Prem,,,False,['1'],['Counter Strike: Global Offensive']
40315,WCAA Winter Challenge Cup: Closed Qualifier,WCAA Winter Challeng,,,False,['2'],['Defense of the Ancients 2']
40316,Perfect World Dota2 League Season 3 - Division A,Perfect World Dota2 ,,,False,['2'],['Defense of the Ancients 2']
40318,Perfect World Dota2 League Season 3 - Division B,Perfect World Dota2 ,,,False,['2'],['Defense of the Ancients 2']
40319,Perfect World Dota2 League Season 2 - Relegation,Perfect World Dota2 ,,,False,['2'],['Defense of the Ancients 2']
40320,DreamHack Open December 2020,DreamHack Open Decem,,,False,['1'],['Counter Strike: Global Offensive']
40322,BTS Pro Series Season 4: Southeast Asia,BTS Pro Series Seaso,,,False,['2'],['Defense of the Ancients 2']
40325,Premier Dota 2 Cup Season 1,Premier Dota 2 Cup S,,,False,['2'],['Defense of the Ancients 2']
40326,BTS Pro Series Season 4: Americas,BTS Pro Series Seaso,,,False,['2'],['Defense of the Ancients 2']
40327,WCAA Winter Challenge Cup,WCAA Winter Challeng,,,False,['2'],['Defense of the Ancients 2']
41447,Asian Legend challenge League,Asian Legend challen,,,False,['1'],['Counter Strike: Global Offensive']
41706,Argentina Game Show 2020: CS:GO Invitational,Argentina Game Show ,,,False,['1'],['Counter Strike: Global Offensive']
41725,WCAA Winter Challenge Cup 2020,WCAA Winter Challeng,,,False,['2'],['Defense of the Ancients 2']
41804,Huya Dota2 Winter Invitational Closed Qualifier,Huya Dota2 Winter In,,,False,['2'],['Defense of the Ancients 2']
41805,Huya Dota2 Winter Invitational,Huya Dota2 Winter In,,,False,['2'],['Defense of the Ancients 2']
42074,Huya DarkHorse League Season 6,Huya DarkHorse Leagu,,,False,['1'],['Counter Strike: Global Offensive']
42318,FiReLEAGUE - Regional Finals,FiReLEAGUE - Regiona,,,False,['1'],['Counter Strike: Global Offensive']
42399,Copa Dota 2 Brasil,Copa Dota 2 Brasil,,,False,['2'],['Defense of the Ancients 2']
42518,Intel Extreme Masters Season XV - Global Challenge,Intel Extreme Master,,,False,['1'],['Counter Strike: Global Offensive']
42541,OGA Dota PIT Season 4: Europe/CIS,OGA Dota PIT Season ,,,False,['2'],['Defense of the Ancients 2']
42706,ESEA Season 35: Premier Relegation - Europe,ESEA Season 35: Prem,,,False,['1'],['Counter Strike: Global Offensive']
42807,Esport Tour Pro Winter 2020,Esport Tour Pro Wint,,,False,['1'],['Counter Strike: Global Offensive']
43010,Artisan Dota League S1,Artisan Dota League ,,,False,['2'],['Defense of the Ancients 2']
43027,Artisan Dota League/1,Artisan Dota League/,,,False,['2'],['Defense of the Ancients 2']
43180,BTS Pro Series Season 4: Europe/CIS,BTS Pro Series Seaso,,,False,['2'],['Defense of the Ancients 2']
43221,FiReLEAGUE - Global Finals,FiReLEAGUE - Global ,,,False,['1'],['Counter Strike: Global Offensive']
43556,DreamHack Showdown Winter 2020: Europe,DreamHack Showdown W,,,False,['1'],['Counter Strike: Global Offensive']
43567,DreamHack Showdown Winter 2020: North America,DreamHack Showdown W,,,False,['1'],['Counter Strike: Global Offensive']
43622,Gamers Club Masters VI,Gamers Club Masters ,,,False,['1'],['Counter Strike: Global Offensive']
44492,Vulkan Fight Series 2020,Vulkan Fight Series 2020,,,False,['1'],['Counter Strike: Global Offensive']
44821,Omen Retake Season 1,Omen Retake Season 1,,,False,['1'],['Counter Strike: Global Offensive']
45138,MESA Pro Series #1,MESA Pro Series #1,,,False,['2'],['Defense of the Ancients 2']
48394,Dell Gaming League 2020,Dell Gaming League 2,,,False,['1'],['Counter Strike: Global Offensive']
48396,Binance Super Cup 2020,Binance Super Cup 20,,,False,['1'],['Counter Strike: Global Offensive']
48397,Dota Pro Circuit 2021: Season 1 - Southeast Asia Closed Qualifier Stage 1,Dota Pro Circuit 202,,,False,['2'],['Defense of the Ancients 2']
48398,Dota Pro Circuit 2021: Season 1 - Southeast Asia Open Qualifier #1,Dota Pro Circuit 202,,,False,['2'],['Defense of the Ancients 2']
48399,Dota Pro Circuit 2021: Season 1 - South America Closed Qualifier Stage 1,Dota Pro Circuit 202,,,False,['2'],['Defense of the Ancients 2']
48400,Dota Pro Circuit 2021: Season 1 - South America Open Qualifier #1,Dota Pro Circuit 202,,,False,['2'],['Defense of the Ancients 2']
48401,Dota Pro Circuit 2021: Season 1 - Southeast Asia Open Qualifier #2,Dota Pro Circuit 202,,,False,['2'],['Defense of the Ancients 2']
48402,Dota Pro Circuit 2021: Season 1 - South America Open Qualifier #2,Dota Pro Circuit 202,,,False,['2'],['Defense of the Ancients 2']
48404,Dota Pro Circuit 2021: Season 1 - Europe Open Qualifier #1,Dota Pro Circuit 202,,,False,['2'],['Defense of the Ancients 2']
48405,Dota Pro Circuit 2021: Season 1 - Southeast Asia Open Qualifier #3,Dota Pro Circuit 202,,,False,['2'],['Defense of the Ancients 2']
48406,Dota Pro Circuit 2021: Season 1 - China Closed Qualifier,Dota Pro Circuit 202,,,False,['2'],['Defense of the Ancients 2']
48407,DreamLeague Season 14 EU DPC Open Qualifier #1,DreamLeague Season 1,,,False,['2'],['Defense of the Ancients 2']
48408,DreamLeague Season 14 EU DPC: Open Qualifier #1,DreamLeague Season 1,,,False,['2'],['Defense of the Ancients 2']
48409,DreamLeague Season 14 DPC EU Open Qualifier #1,DreamLeague Season 1,,,False,['2'],['Defense of the Ancients 2']
48410,OGA DPC South America Regional League Season 1: Closed Qualifier,OGA DPC South Americ,,,False,['2'],['Defense of the Ancients 2']
48411,OGA DPC South America Regional League Season 1: Open Qualifier,OGA DPC South Americ,,,False,['2'],['Defense of the Ancients 2']
48412,Dota Pro Circuit 2021: Season 1 - Southeast Asia Open Qualifier #4,Dota Pro Circuit 202,,,False,['2'],['Defense of the Ancients 2']
48413,Dota Pro Circuit 2021: Season 1 - North America Open Qualifier,Dota Pro Circuit 202,,,False,['2'],['Defense of the Ancients 2']
48414,Dota Pro Circuit 2021: Season 1 - North America Open Qualifier #1,Dota Pro Circuit 202,,,False,['2'],['Defense of the Ancients 2']
48415,Dota Pro Circuit 2021: Season 1 - North America Open Qualifier #2,Dota Pro Circuit 202,,,False,['2'],['Defense of the Ancients 2']
48416,Dota Pro Circuit 2021: Season 1 - China Open Qualifier #2,Dota Pro Circuit 202,,,False,['2'],['Defense of the Ancients 2']
48417,DreamLeague Season 14 DPC EU Decider Tournament,DreamLeague Season 1,,,False,['2'],['Defense of the Ancients 2']
48420,Dota Pro Circuit 2021: Season 1 - Southeast Asia Closed Qualifier Stage 2,Dota Pro Circuit 202,,,False,['2'],['Defense of the Ancients 2']
48421,ESL One CIS Online Season 1: Decider Tournament,ESL One CIS Online S,,,False,['2'],['Defense of the Ancients 2']
48422,ESL One CIS Online Season 1: Open Qualifier #1,ESL One CIS Online S,,,False,['2'],['Defense of the Ancients 2']
48423,NumberOne Season 1,NumberOne Season 1,,,False,['1'],['Counter Strike: Global Offensive']
48424,Dota Pro Circuit 2021: Season 1 - North America Open Qualifier #3,Dota Pro Circuit 202,,,False,['2'],['Defense of the Ancients 2']
48426,Dota Pro Circuit 2021: Season 1 - North America Closed Qualifier,Dota Pro Circuit 202,,,False,['2'],['Defense of the Ancients 2']
48428,DreamLeague Season 14 DPC EU Open Qualifier #2,DreamLeague Season 1,,,False,['2'],['Defense of the Ancients 2']
48429,Dota Pro Circuit 2021: Season 1 - Europe Closed Qualifier Stage 1,Dota Pro Circuit 202,,,False,['2'],['Defense of the Ancients 2']
48430,Dota Pro Circuit 2021: Season 1 - North America Open Qualifier #4,Dota Pro Circuit 202,,,False,['2'],['Defense of the Ancients 2']
48431,Swiss Esports League Fall 2020,Swiss Esports League,,,False,['1'],['Counter Strike: Global Offensive']
48432,Blackrocks Esports 2020,Blackrocks Esports 2,,,False,['1'],['Counter Strike: Global Offensive']
48463,ESL One CIS Online Season 1: Open Qualifier #2,ESL One CIS Online S,,,False,['2'],['Defense of the Ancients 2']
49061,eXTREMESLAND Festival 2020: Southeast Asia,eXTREMESLAND Festiva,,,False,['1'],['Counter Strike: Global Offensive']
50590,UNITED Pro Series Winter 2020,UNITED Pro Series Wi,,,False,['1'],['Counter Strike: Global Offensive']
51070,Moon Studio Kagura Championship,Moon Kagura,,,False,['2'],['Defense of the Ancients 2']
51159,Shadow League Season 1,Shadow League,,,False,['1'],['Counter Strike: Global Offensive']
55059,Octaexon League 2,Octaexon League 2,,,False,['2'],['Defense of the Ancients 2']
55060,Dota Pro Circuit 2021: Season 1 - China Lower Division,Dota Pro Circuit 202,,,False,['2'],['Defense of the Ancients 2']
55062,Dota Pro Circuit 2021: Season 1 - Southeast Asia Lower Division,Dota Pro Circuit 202,,,False,['2'],['Defense of the Ancients 2']
55063,ESL One CIS Online Season 1: Lower Division,ESL One CIS Online S,,,False,['2'],['Defense of the Ancients 2']
55068,DreamLeague Season 14 DPC EU Lower Division,DreamLeague Season 1,,,False,['2'],['Defense of the Ancients 2']
55069,OGA DPC South America Regional League Season 1: Lower Division,OGA DPC South Americ,,,False,['2'],['Defense of the Ancients 2']
55070,Dota Pro Circuit 2021: Season 1 - North America Lower Division,Dota Pro Circuit 202,,,False,['2'],['Defense of the Ancients 2']
55072,Dota Pro Circuit 2021: Season 1 - China Upper Division,Dota Pro Circuit 202,,,False,['2'],['Defense of the Ancients 2']
55073,BLAST Premier: Global Final 2020,BLAST Premier: Globa,,,False,['1'],['Counter Strike: Global Offensive']
55076,DreamLeague Season 14 DPC EU Upper Division,DreamLeague Season 1,,,False,['2'],['Defense of the Ancients 2']
55077,Mythic Winter Cup #1,Mythic Winter Cup #1,,,False,['1'],['Counter Strike: Global Offensive']
55080,Dota Pro Circuit 2021: Season 1 - North America Upper Division,Dota Pro Circuit 202,,,False,['2'],['Defense of the Ancients 2']
55081,MESA Pro Series #2,MESA Pro Series #2,,,False,['2'],['Defense of the Ancients 2']
55082,Dota Pro Circuit 2021: Season 1 - Southeast Asia Upper Division,Dota Pro Circuit 202,,,False,['2'],['Defense of the Ancients 2']
55088,Snow Sweet Snow #1 DotA,Snow Sweet Snow #1 DotA,,,False,['2'],['Defense of the Ancients 2']
55090,OGA DPC South America Regional League Season 1: Upper Division,OGA DPC South Americ,,,False,['2'],['Defense of the Ancients 2']
55092,ESL European Championship Winter 2020,ESL European Champio,,,False,['1'],['Counter Strike: Global Offensive']
55093,Snow Sweet Snow #1 CS:GO,Snow Sweet Snow #1 CS:GO,,,False,['1'],['Counter Strike: Global Offensive']
